Water System Name,Source,County,Testing Date,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text
BETHEL WATER CO,3,Pierce,12/2/2024,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL WATER CO,4,Pierce,12/2/2024,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL WATER CO,1,Pierce,12/2/2024,(PFPeA) PFpentanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/2022,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/2022,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/2022,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/2022,(PFHxA) PFhexanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/2022,(PFHxS) PFhexane sulfonic acid,2.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/2022,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/2022,(PFOA) PFoctanoic acid,4.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/2022,(PFOA) PFoctanoic acid,4.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/2022,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/2022,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/2024,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/2024,(PFHxA) PFhexanoic acid,4.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/2024,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/2024,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/2024,(PFPeA) PFpentanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/2024,(PFBA) PFbutanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/2024,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/2024,(PFBS) PFbutane sulfonic acid,6.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/2024,(PFHpA) PFheptanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/2024,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/2024,(PFHxA) PFhexanoic acid,7.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/2024,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/2024,(PFOA) PFoctanoic acid,4.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/2024,(PFOA) PFoctanoic acid,6.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/2024,(PFPeA) PFpentanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/2024,(PFPeA) PFpentanoic acid,8.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/2024,(PFBS) PFbutane sulfonic acid,3.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/2024,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/2024,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/2024,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/2024,(PFPeA) PFpentanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL GREEN ACRES WATER ASSN,2,Pierce,6/6/2023,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL GREEN ACRES WATER ASSN,2,Pierce,9/19/2023,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/2022,(PFBS) PFbutane sulfonic acid,4.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/2022,(PFHxA) PFhexanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/2022,(PFOA) PFoctanoic acid,3.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/2022,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/2022,(PFPeA) PFpentanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/2023,(PFBS) PFbutane sulfonic acid,5.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/2023,(PFHxA) PFhexanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/2023,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/2023,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/2023,(PFPeA) PFpentanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/2023,(PFBS) PFbutane sulfonic acid,5.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/2023,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/2023,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/2023,(PFOA) PFoctanoic acid,4.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/2023,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/2023,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/2023,(PFBS) PFbutane sulfonic acid,5.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/2023,(PFHxA) PFhexanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/2023,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/2023,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/2023,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/2023,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/2024,(PFBS) PFbutane sulfonic acid,4.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/2024,(PFHxA) PFhexanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/2024,(PFOA) PFoctanoic acid,3.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/2024,(PFOS) PFoctane sulfonic acid,4.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/2024,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/8/2023,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/2023,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/2023,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/8/2023,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/2023,(PFOA) PFoctanoic acid,4.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/8/2023,(PFOS) PFoctane sulfonic acid,3.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/2023,(PFOS) PFoctane sulfonic acid,5.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/2023,(PFPeA) PFpentanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,6/20/2023,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,6/20/2023,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,6/20/2023,(PFOA) PFoctanoic acid,2.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,6/20/2023,(PFOA) PFoctanoic acid,2.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,6/20/2023,(PFOS) PFoctane sulfonic acid,3.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,6/20/2023,(PFOS) PFoctane sulfonic acid,4.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,9/18/2023,(PFBS) PFbutane sulfonic acid,4.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/18/2023,(PFBS) PFbutane sulfonic acid,4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/18/2023,(PFOS) PFoctane sulfonic acid,4.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,9/18/2023,(PFOS) PFoctane sulfonic acid,4.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/2023,(PFBA) PFbutanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/2023,(PFBS) PFbutane sulfonic acid,5.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/2023,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/2023,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/2023,(PFOS) PFoctane sulfonic acid,5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFBA) PFbutanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFHpA) PFheptanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFHxA) PFhexanoic acid,4.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFHxS) PFhexane sulfonic acid,3.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFOA) PFoctanoic acid,5.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFOS) PFoctane sulfonic acid,7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/2023,(PFPeA) PFpentanoic acid,4.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/2024,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/2024,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/2024,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/2024,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/2024,(PFOA) PFoctanoic acid,4.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/2024,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/2024,(PFOS) PFoctane sulfonic acid,4.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/2024,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/2024,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/2024,(PFPeA) PFpentanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/7/2024,(PFBS) PFbutane sulfonic acid,2.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/7/2024,(PFOA) PFoctanoic acid,2.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/7/2024,(PFOS) PFoctane sulfonic acid,3.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFBA) PFbutanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFHxA) PFhexanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/2024,(PFPeA) PFpentanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/2024,(PFBA) PFbutanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/2024,(PFBS) PFbutane sulfonic acid,4.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/2024,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/2024,(PFOA) PFoctanoic acid,4.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/2024,(PFOS) PFoctane sulfonic acid,3.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/2024,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BILL POINT WATER,5,Kitsap,1/31/2023,(PFPeA) PFpentanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NORWEST MOBILE HOME PARK,1,King,7/19/2023,(PFOS) PFoctane sulfonic acid,2.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NORWEST MOBILE HOME PARK,1,King,4/3/2024,(PFOS) PFoctane sulfonic acid,2.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BONNEY LAKE WATER DEPARTMENT CITY,1,Pierce,5/22/2024,(PFBS) PFbutane sulfonic acid,4.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BONNEY LAKE WATER DEPARTMENT CITY,15,Pierce,6/24/2024,(PFBS) PFbutane sulfonic acid,3.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,1/31/2022,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,4/26/2022,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,7/8/2024,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,10/1/2024,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILLIAMS LAKE BEACH CLUB,1,Spokane,9/30/2024,(PFHxS) PFhexane sulfonic acid,2.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILLIAMS LAKE BEACH CLUB,1,Spokane,9/30/2024,(PFOS) PFoctane sulfonic acid,5.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILLIAMS LAKE BEACH CLUB,1,Spokane,12/18/2024,(PFOS) PFoctane sulfonic acid,4.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHITE BLUFF - JPRA,2,Spokane,11/28/2023,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHITE BLUFF - JPRA,2,Spokane,3/4/2024,(PFHxS) PFhexane sulfonic acid,2.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHITE BLUFF - JPRA,2,Spokane,6/10/2024,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
KOOLEY S HARBOR ESTATES,1,Pierce,9/17/2024,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
KOOLEY S HARBOR ESTATES,1,Pierce,9/17/2024,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,5,Pierce,3/21/2023,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,16,Pierce,3/21/2023,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/2023,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,2,Pierce,3/21/2023,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,8,Pierce,3/21/2023,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/2023,(PFHxA) PFhexanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/2023,(PFOA) PFoctanoic acid,4.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/2023,(PFOS) PFoctane sulfonic acid,8.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/2023,(PFPeA) PFpentanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,12,Pierce,3/22/2023,(PFBS) PFbutane sulfonic acid,10ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,3/22/2023,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,3/22/2023,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,3/22/2023,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/2023,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/2023,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/2023,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/2023,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/2023,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/2023,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/2023,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/2023,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/2023,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/2023,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,15,Pierce,5/30/2023,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,2,Pierce,9/5/2023,(PFBS) PFbutane sulfonic acid,2.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,15,Pierce,9/5/2023,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,8,Pierce,9/5/2023,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,12,Pierce,9/5/2023,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,9/5/2023,(PFBS) PFbutane sulfonic acid,4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/2023,(PFBS) PFbutane sulfonic acid,5.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,9/5/2023,(PFHxA) PFhexanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/2023,(PFHxA) PFhexanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
