Water System Name,Source,County,Testing Date,PFAS Measured,Result,State Action Level (SAL),Calculation_result_range_bins_text
BETHEL WATER CO,1,Pierce,12/2/24,(PFPeA) PFpentanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/22,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/22,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/22,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/22,(PFHxA) PFhexanoic acid,3.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/22,(PFHxS) PFhexane sulfonic acid,2.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/22,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/22,(PFOA) PFoctanoic acid,4.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/22,(PFOA) PFoctanoic acid,4.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,12/14/22,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,12/14/22,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/24,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/24,(PFHxA) PFhexanoic acid,4.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/24,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/24,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,2/27/24,(PFPeA) PFpentanoic acid,4.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/24,(PFBA) PFbutanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/24,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/24,(PFBS) PFbutane sulfonic acid,6.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/24,(PFHpA) PFheptanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/24,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/24,(PFHxA) PFhexanoic acid,7.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/24,(PFHxS) PFhexane sulfonic acid,2.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/24,(PFOA) PFoctanoic acid,4.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/24,(PFOA) PFoctanoic acid,6.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,1,Kitsap,5/22/24,(PFPeA) PFpentanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,5/22/24,(PFPeA) PFpentanoic acid,8.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/24,(PFBS) PFbutane sulfonic acid,3.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/24,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/24,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/24,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL EAST,2,Kitsap,8/19/24,(PFPeA) PFpentanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL GREEN ACRES WATER ASSN,2,Pierce,6/6/23,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL GREEN ACRES WATER ASSN,2,Pierce,9/19/23,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/22,(PFBS) PFbutane sulfonic acid,4.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/22,(PFHxA) PFhexanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/22,(PFOA) PFoctanoic acid,3.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/22,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/10/22,(PFPeA) PFpentanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/23,(PFBS) PFbutane sulfonic acid,5.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/23,(PFHxA) PFhexanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/23,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/23,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,5/18/23,(PFPeA) PFpentanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/23,(PFBS) PFbutane sulfonic acid,5.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/23,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/23,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/23,(PFOA) PFoctanoic acid,4.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/23,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,8/7/23,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/23,(PFBS) PFbutane sulfonic acid,5.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/23,(PFHxA) PFhexanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/23,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/23,(PFOA) PFoctanoic acid,3.8ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/23,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,12/27/23,(PFPeA) PFpentanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/24,(PFBS) PFbutane sulfonic acid,4.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/24,(PFHxA) PFhexanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/24,(PFOA) PFoctanoic acid,3.9ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/24,(PFOS) PFoctane sulfonic acid,4.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BETHEL RANCHETTES MUTUAL WATER CO,1,Pierce,9/26/24,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/8/23,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/23,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/23,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/8/23,(PFOA) PFoctanoic acid,2.7ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/23,(PFOA) PFoctanoic acid,4.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/8/23,(PFOS) PFoctane sulfonic acid,3.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/23,(PFOS) PFoctane sulfonic acid,5.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,5/8/23,(PFPeA) PFpentanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,6/20/23,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,6/20/23,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,6/20/23,(PFOA) PFoctanoic acid,2.1ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,6/20/23,(PFOA) PFoctanoic acid,2.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,6/20/23,(PFOS) PFoctane sulfonic acid,3.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,6/20/23,(PFOS) PFoctane sulfonic acid,4.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,9/18/23,(PFBS) PFbutane sulfonic acid,4.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/18/23,(PFBS) PFbutane sulfonic acid,4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/18/23,(PFOS) PFoctane sulfonic acid,4.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,9/18/23,(PFOS) PFoctane sulfonic acid,4.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/23,(PFBA) PFbutanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/23,(PFBS) PFbutane sulfonic acid,5.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/23,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/23,(PFOA) PFoctanoic acid,3.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,11/13/23,(PFOS) PFoctane sulfonic acid,5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFBA) PFbutanoic acid,2.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFHpA) PFheptanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFHxA) PFhexanoic acid,4.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFHxS) PFhexane sulfonic acid,3.1ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFOA) PFoctanoic acid,5.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFOS) PFoctane sulfonic acid,7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,11/20/23,(PFPeA) PFpentanoic acid,4.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/24,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/24,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/24,(PFHxA) PFhexanoic acid,2.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/24,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/24,(PFOA) PFoctanoic acid,4.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/24,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/24,(PFOS) PFoctane sulfonic acid,4.9ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/24,(PFOS) PFoctane sulfonic acid,5.4ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,2/13/24,(PFPeA) PFpentanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,1,Pierce,2/13/24,(PFPeA) PFpentanoic acid,4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/7/24,(PFBS) PFbutane sulfonic acid,2.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/7/24,(PFOA) PFoctanoic acid,2.5ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,5/7/24,(PFOS) PFoctane sulfonic acid,3.3ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFBA) PFbutanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFBS) PFbutane sulfonic acid,7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFHxA) PFhexanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFHxS) PFhexane sulfonic acid,2.5ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFOA) PFoctanoic acid,4.6ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFOS) PFoctane sulfonic acid,4.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,9/17/24,(PFPeA) PFpentanoic acid,3.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/24,(PFBA) PFbutanoic acid,2.5ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/24,(PFBS) PFbutane sulfonic acid,4.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/24,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/24,(PFOA) PFoctanoic acid,4.3ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/24,(PFOS) PFoctane sulfonic acid,3.8ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NELSON RIDGE,2,Pierce,10/16/24,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
BILL POINT WATER,5,Kitsap,1/31/23,(PFPeA) PFpentanoic acid,2.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
NORWEST MOBILE HOME PARK,1,King,7/19/23,(PFOS) PFoctane sulfonic acid,2.5ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
NORWEST MOBILE HOME PARK,1,King,4/3/24,(PFOS) PFoctane sulfonic acid,2.6ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
BONNEY LAKE WATER DEPARTMENT CITY,1,Pierce,5/22/24,(PFBS) PFbutane sulfonic acid,4.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BONNEY LAKE WATER DEPARTMENT CITY,15,Pierce,6/24/24,(PFBS) PFbutane sulfonic acid,3.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,1/31/22,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,4/26/22,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,7/8/24,(PFBS) PFbutane sulfonic acid,4.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
BREMERTON CITY OF,21,Kitsap,10/1/24,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILLIAMS LAKE BEACH CLUB,1,Spokane,9/30/24,(PFHxS) PFhexane sulfonic acid,2.4ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILLIAMS LAKE BEACH CLUB,1,Spokane,9/30/24,(PFOS) PFoctane sulfonic acid,5.7ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
WILLIAMS LAKE BEACH CLUB,1,Spokane,12/18/24,(PFOS) PFoctane sulfonic acid,4.2ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHITE BLUFF - JPRA,2,Spokane,11/28/23,(PFHxS) PFhexane sulfonic acid,2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHITE BLUFF - JPRA,2,Spokane,3/4/24,(PFHxS) PFhexane sulfonic acid,2.8ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
WHITE BLUFF - JPRA,2,Spokane,6/10/24,(PFHxS) PFhexane sulfonic acid,2.2ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
KOOLEY S HARBOR ESTATES,1,Pierce,9/17/24,(PFHxA) PFhexanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
KOOLEY S HARBOR ESTATES,1,Pierce,9/17/24,(PFPeA) PFpentanoic acid,2.8ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,5,Pierce,3/21/23,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,16,Pierce,3/21/23,(PFBS) PFbutane sulfonic acid,2.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/23,(PFBS) PFbutane sulfonic acid,3.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,2,Pierce,3/21/23,(PFBS) PFbutane sulfonic acid,3.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,8,Pierce,3/21/23,(PFBS) PFbutane sulfonic acid,3.9ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/23,(PFHxA) PFhexanoic acid,2.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/23,(PFOA) PFoctanoic acid,4.4ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/23,(PFOS) PFoctane sulfonic acid,8.1ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,3/21/23,(PFPeA) PFpentanoic acid,2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,12,Pierce,3/22/23,(PFBS) PFbutane sulfonic acid,10ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,3/22/23,(PFBS) PFbutane sulfonic acid,3.6ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,3/22/23,(PFHxA) PFhexanoic acid,2.9ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,3/22/23,(PFPeA) PFpentanoic acid,2.6ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/23,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/23,(PFBS) PFbutane sulfonic acid,4.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/23,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/23,(PFBS) PFbutane sulfonic acid,4.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/23,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/23,(PFHxA) PFhexanoic acid,3.2ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/23,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/23,(PFHxA) PFhexanoic acid,3.3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,4/18/23,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,19,Pierce,4/18/23,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,15,Pierce,5/30/23,(PFBS) PFbutane sulfonic acid,2.4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,2,Pierce,9/5/23,(PFBS) PFbutane sulfonic acid,2.3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,15,Pierce,9/5/23,(PFBS) PFbutane sulfonic acid,2.7ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,8,Pierce,9/5/23,(PFBS) PFbutane sulfonic acid,3.8ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,12,Pierce,9/5/23,(PFBS) PFbutane sulfonic acid,3ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,9/5/23,(PFBS) PFbutane sulfonic acid,4ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/23,(PFBS) PFbutane sulfonic acid,5.2ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,9/5/23,(PFHxA) PFhexanoic acid,3.4ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/23,(PFHxA) PFhexanoic acid,3ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/23,(PFHxS) PFhexane sulfonic acid,2.3ng/L,65ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/23,(PFOA) PFoctanoic acid,5.2ng/L,10ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/23,(PFOS) PFoctane sulfonic acid,10ng/L,15ng/L,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,1,Pierce,9/5/23,(PFPeA) PFpentanoic acid,2.7ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,14,Pierce,9/5/23,(PFPeA) PFpentanoic acid,3.1ng/L,None,PFAS Detected: Lower than State Action Level (SAL)
CEDAR CREST,2,Pierce,11/20/23,(PFBS) PFbutane sulfonic acid,2.1ng/L,345ng/L,PFAS Detected: Lower than State Action Level (SAL)
